"02.12.2022","IAR","İSTANBUL PORTFÖY DÖRDÜNCÜ SERBEST FON","19,083207","15.524.319,00","32","296.253.795,15"
"02.12.2022","IAS","QİNVEST PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN FON)","0,310508","1.866.286.291,00","2","579.496.784,12"
"02.12.2022","IAT","İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU","0,057739","6.253.632.273,67","2.399","361.079.970,94"
"02.12.2022","IBB","İŞ PORTFÖY ATAK DEĞİŞKEN FON","3,875111","103.636.899,00","5.740","401.604.441,33"
"02.12.2022","IBC","İŞ PORTFÖY CENOVA SERBEST ÖZEL FON","4,243490","25.165.573,00","5","106.789.866,69"
"02.12.2022","IBD","İŞ PORTFÖY BAYRAKTARLAR HOLDİNG DEĞİŞKEN ÖZEL FON","0,276462","6.442.204.980,00","2","1.781.024.017,43"
"02.12.2022","IBE","İSTANBUL PORTFÖY BEŞİNCİ SERBEST FON","5,405843","78.234.089,00","5","422.921.199,62"
"02.12.2022","IBJ","AZİMUT PORTFÖY 18.0 SERBEST (DÖVİZ) FON","0,000000","0,00","0","0,00"
"02.12.2022","IBK","İŞ PORTFÖY MAXİMUM KART KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","0,033956","2.636.575.782,00","123.973","89.528.610,38"
"02.12.2022","IBM","İSTANBUL PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON","0,000000","0,00","0","0,00"
"02.12.2022","IBP","İŞ PORTFÖY GED SERBEST (DÖVİZ) ÖZEL FON","19,369685","63.032.972,00","4","1.220.928.787,07"
"02.12.2022","IBR","AZİMUT PYŞ MUTLAK GETİRİ HEDEFLİ SERBEST FON","0,067263","1.139.691.085,00","55","76.659.153,03"
"02.12.2022","ICA","ICBC TURKEY PORTFÖY ALTIN FONU","0,097024","997.849.000,00","2.524","96.814.807,73"
"02.12.2022","ICC","ICBC TURKEY PORTFÖY İKİNCİ DEĞİŞKEN FON","0,308083","25.695.510,00","184","7.916.357,92"
"02.12.2022","ICD","ICBC TURKEY PORTFÖY BİRİNCİ DEĞİŞKEN FON","31,256180","125.270,00","55","3.915.461,68"
"02.12.2022","ICE","ICBC TURKEY PORTFOY PARA PİYASASI (TL) FONU","30,932530","16.642.596,00","5.356","514.797.604,88"
"02.12.2022","ICF","ICBC TURKEY PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","51,296182","628.230,00","823","32.225.800,66"
"02.12.2022","ICG","İŞ PORTFÖY ARCADİA SERBEST (DÖVİZ) ÖZEL FON","18,946303","16.886.688,00","1","319.940.311,37"
"02.12.2022","ICK","İŞ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON","19,694994","24.750.000,00","87","487.451.111,05"
"02.12.2022","ICS","ICBC TURKEY PORTFÖY SERBEST (DÖVİZ) FON","20,761325","146.467,00","24","3.040.849,02"
"02.12.2022","ICU","INVEO PORTFÖY KISA VADELİ SERBEST (TL) FON","1,062788","147.303.836,00","28","156.552.697,24"
"02.12.2022","ICV","ICBC TURKEY PORTFÖY BİRİNCİ SERBEST FON","1,495302","1.501.370,00","4","2.245.001,91"
"02.12.2022","ICZ","AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,107310","61.940.021,00","7.980","130.526.825,95"
"02.12.2022","IDD","LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON","0,059012","305.164.619,00","8","18.008.261,28"
"02.12.2022","IDF","İŞ PORTFÖY SERBEST (DÖVİZ) FON","22,909172","22.871.066,00","590","523.957.193,93"
"02.12.2022","IDH","İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL)  FONU (HİSSE SENEDİ YOĞUN FON)","3,320899","279.530.187,00","18.903","928.291.620,37"
"02.12.2022","IDL","MÜKAFAT PORTFÖY PARA PİYASASI FONU","1,416248","472.759.453,00","829","669.544.394,75"
"02.12.2022","IDP","İSTANBUL PORTFÖY DOĞAN SERBEST ÖZEL FON","1,978992","34.361.480,00","1","68.001.089,62"
"02.12.2022","IDV","İŞ PORTFÖY ACHS SERBEST (DÖVİZ) ÖZEL FON","19,409486","6.775.227,00","2","131.503.670,46"
"02.12.2022","IDY","TEB PORTFÖY İKİNCİ DEĞİŞKEN FON","0,050932","5.482.113.710,13","1.797","279.214.576,91"
"02.12.2022","IEV","İŞ PORTFÖY TAŞIMACILIK DEĞİŞKEN FON","1,385408","18.812.657,00","3.013","26.063.198,94"
"02.12.2022","IEZ","INVEO PORTFÖY ELMA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON)","0,338268","840.438.239,00","2","284.293.382,22"
"02.12.2022","IFG","INVEO PORTFÖY GEDİK YATIRIM BURSA SERBEST ÖZEL FON","1,209140","184.899.566,00","2","223.569.451,61"
"02.12.2022","IFN","ICBC TURKEY PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","2,646710","2.978.300,00","494","7.882.695,61"
"02.12.2022","IFV","ICBC TURKEY PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","1,167373","1.819.990,00","25","2.124.606,69"
"02.12.2022","IFY","İSTANBUL PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON","1,878587","50.078.000,00","1","94.075.872,66"
"02.12.2022","IGF","İŞ PORTFÖY GÜZEL SERBEST (DÖVİZ) ÖZEL FON","19,198825","12.648.242,00","2","242.831.380,56"
"02.12.2022","IGL","TEB PORTFÖY ING BANK PARA PİYASASI (TL) FONU","140,479164","954.308,00","9.960","134.060.389,99"
"02.12.2022","IGM","İŞ PORTFÖY ÜNİ SERBEST (DÖVİZ) ÖZEL FON","19,219854","7.425.718,00","3","142.721.213,25"
"02.12.2022","IGZ","İŞ PORTFÖY ÜNİ SERBEST ÖZEL FON","2,918011","55.509.582,00","3","161.977.571,89"
"02.12.2022","IHC","INVEO PORTFÖY INTER SERBEST FON","1,519158","13.329.912,00","8","20.250.246,06"
